"","V1","V2"
"132",0.99312437778854,0.00687562221145952
"133",0.997205701744079,0.00279429825592128
"134",0.992871545349579,0.0071284546504207
"135",0.990538614280841,0.00946138571915926
"136",0.995850737118492,0.00414926288150843
"137",0.995546021148875,0.00445397885112529
"138",0.984920105158732,0.0150798948412685
"139",0.998275573815886,0.0017244261841138
"140",0.996882108875348,0.00311789112465201
"141",0.963512117648785,0.0364878823512154
"142",0.253669254840076,0.746330745159924
"143",0.992796528467074,0.0072034715329264
"144",0.995334182925104,0.00466581707489614
"145",0.998027675306519,0.00197232469348098
"146",0.99794554671544,0.00205445328455964
"147",0.996088288455081,0.00391171154491927
"148",0.965222879023439,0.0347771209765613
"149",0.995189994166264,0.00481000583373564
"150",0.995476229668566,0.00452377033143359
"151",0.995077802291423,0.00492219770857745
"152",0.996277492788306,0.00372250721169391
"153",0.992852329056162,0.00714767094383802
"154",0.996975130592333,0.00302486940766666
"155",0.995463601591928,0.0045363984080717
"156",0.47601322277894,0.52398677722106
"157",0.996709503267595,0.00329049673240502
"158",0.848655313271637,0.151344686728363
"159",0.991100882421877,0.00889911757812287
"160",0.991506776710863,0.00849322328913683
"161",0.997509779213326,0.00249022078667375
"162",0.992195378968016,0.00780462103198432
"163",0.995768325740019,0.00423167425998116
"164",0.955527955396726,0.0444720446032737
"165",0.994467295638763,0.00553270436123694
"166",0.994594886862588,0.00540511313741238
"167",0.997988211693259,0.00201178830674089
"168",0.995845157458916,0.00415484254108374
"169",0.998293914998697,0.0017060850013025
"170",0.981395790888334,0.0186042091116655
"171",0.996456080310132,0.00354391968986766
"172",0.99753801220903,0.00246198779097041
"173",0.998415258314676,0.00158474168532364
"174",0.985594113473356,0.0144058865266438
"175",0.992868295959286,0.00713170404071441
"176",0.987236463039846,0.0127635369601541
"177",0.990886398717306,0.00911360128269372
"178",0.994728658746685,0.00527134125331483
"179",0.994871762475682,0.0051282375243175
"180",0.997785981607514,0.00221401839248648
"181",0.996331524653408,0.0036684753465917
"182",0.991379237266388,0.00862076273361245
"183",0.977735762775643,0.022264237224357
"184",0.998116707904116,0.001883292095884
"185",0.997836760497427,0.0021632395025731
"186",0.998088968842668,0.00191103115733244
"187",0.981602319962669,0.0183976800373307
"188",0.99663904296387,0.0033609570361297
"189",0.996841219293747,0.00315878070625285
"190",0.958558609190879,0.041441390809121
"191",0.987989799591439,0.0120102004085615
"192",0.994144391309239,0.00585560869076114
"193",0.997280463227015,0.00271953677298464
"194",0.996689731159956,0.00331026884004397
"195",0.992903714329251,0.00709628567074895
"196",0.952080420674433,0.0479195793255671
"197",0.986869437763069,0.0131305622369313
"198",0.997835190976685,0.00216480902331526
"199",0.996694420001793,0.00330557999820712
"200",0.996429072202333,0.00357092779766655
"201",0.995126444384278,0.00487355561572249
"202",0.9954306218646,0.00456937813540002
"203",0.954421760864495,0.0455782391355048
"204",0.998316418673874,0.00168358132612608
"205",0.970415460664639,0.0295845393353613
"206",0.979882304659338,0.0201176953406624
"207",0.997362977280129,0.00263702271987112
"208",0.997944394171031,0.00205560582896948
"209",0.991609009236553,0.00839099076344657
"210",0.993104267693487,0.00689573230651317
"211",0.991511507173154,0.0084884928268458
"212",0.994705212822952,0.00529478717704843
"213",0.997690310993024,0.00230968900697546
"214",0.977785773528696,0.0222142264713035
"215",0.994570913751189,0.00542908624881071
"216",0.994458995614299,0.00554100438570129
"217",0.98697056904731,0.0130294309526899
"218",0.994699002411186,0.00530099758881392
"219",0.997680984477344,0.00231901552265581
"220",0.00103477781290311,0.998965222187097
"221",0.997609435925825,0.00239056407417464
"222",0.991540018352913,0.008459981647087
"223",0.997941213798214,0.00205878620178561
"224",0.994658959949624,0.00534104005037652
"225",0.996916930735526,0.00308306926447446
"226",0.99716353998872,0.00283646001127944
"227",0.987844900614278,0.0121550993857224
"228",0.995502676885894,0.00449732311410598
"229",0.583563428404338,0.416436571595662
"230",0.996717041095248,0.00328295890475212
"231",0.995349573763315,0.00465042623668482
