"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"121053",2.56220375760968,1.96497340229753,7.90288821917175,3.06100975169122e-09,2.60192739730755e-08,11.0277521863657
"160428",0.113327069101213,2.72426152997156,0.362092083205634,0.719497451549671,0.768268755312434,-7.07203526862791
"23325",-0.987996395217322,5.97378612915658,-6.42522887277284,2.30140935877642e-07,1.14894732302524e-06,6.38540176153737
"55198",-0.287366304746911,4.57287913408363,-2.76459331328179,0.00909430140724303,0.015919474553828,-3.86134798938408
"387882",0.924241089992806,5.68185956033798,3.34557052406631,0.00199489549211363,0.00404544803166338,-2.57176041800927
"9891",-0.267781480100284,6.80118114455181,-1.23679549094725,0.224537623590709,0.282105311239393,-6.77315870908837
"10970",0.327113495292679,8.44710414789049,1.62216661284371,0.113895531266794,0.154981479826022,-6.11977651711774
"255394",0.702487802817156,3.90622767117888,3.24568937824211,0.00261157940684946,0.00515511518151053,-2.63030457699148
"55703",-1.71771022509856,4.40211053110828,-11.8247050577259,1.1351059585393e-13,6.3777851421902e-12,21.1066424509769
"55188",1.14025605150701,5.23898945744405,9.3268418023725,5.99388449441163e-11,9.02486141698003e-10,14.677385715123
"90488",-0.0917966219731436,6.91811123616387,-0.659587886754418,0.513908801470905,0.578011163951135,-7.31841180545435
"80298",-1.58984915524564,5.26960386289233,-9.60271525442552,2.88231775341927e-11,5.07025895715118e-10,15.4956421252016
"1407",1.70120847751867,5.37433478383043,12.3438329559945,3.40503352112082e-14,2.64981929287657e-12,22.2060174483713
"121551",3.2381313809218,3.09442659311574,10.7726049876606,1.44311804784902e-12,4.70706317247155e-11,18.5719682505093
"11137",-1.49937345733043,4.57938661352694,-11.3938587529604,3.16175543623e-13,1.3636498822704e-11,20.0668778914393
"11108",0.113945850616528,4.87093303968778,1.0090796725668,0.319979565946273,0.384152545047764,-6.95107182026637
"9671",1.21389086240352,0.584239481255187,2.99231305309207,0.00509373207540283,0.0094258399570552,-2.81317135205628
"11153",-0.0918030269753047,2.86996568363798,-0.337826546856347,0.737546203157647,0.783277021657965,-7.07163123718597
"9733",0.412113479911872,5.81556612864497,4.000551545784,0.000318418311951942,0.000759525538703958,-0.800213344625405
"23479",0.484798344188273,6.37133359425436,4.06838283072356,0.000261839144907356,0.000636117189672282,-0.618707518328587
"6404",1.01876990736157,1.71152399531775,2.49556983758793,0.017526965424629,0.0287841057363531,-4.11388702282803
"23603",-1.05570533472149,6.71626191274397,-5.64457446266463,2.39933243699481e-06,9.2678826990366e-06,4.02366823377902
"54434",-0.952172785502756,6.85296577267052,-7.18774320275154,2.41415643486106e-08,1.56417674166405e-07,8.62247805549947
"84749",-0.67561817783377,4.64481853422811,-6.38817743679926,2.570681786483e-07,1.26798458493456e-06,6.37632807816925
"121642",-0.675925750858069,2.66767031512025,-2.53368001219903,0.0160037179856289,0.0265289694184093,-4.09849680840451
"7374",-0.6385950827752,4.64000339367219,-3.26916396657282,0.0024520824196447,0.00486762230098426,-2.66485569738804
"32",-1.92676825052728,5.85541764520108,-7.36809757191005,1.42688216754534e-08,9.86553633852332e-08,9.21655659398538
